BEST_POSITION,FOOT,ATTACKING_WORK_RATE,DEFENSIVE_WORK_RATE,AGE,OVERALL,VALUE,POTENTIAL,HEIGHT,WEIGHT,SKILL_MOVES,WEEK_FOOT_ABILITY
DEFENSIVE,Right,Medium,High,17,52,90000.0,72,6.0,154,2.0,2.0
DEFENSIVE,Right,Medium,Medium,19,54,140000.0,68,6.1,172,2.0,2.0
GOAL KEEPER,Right,Medium,Medium,19,50,50000.0,69,6.0,161,1.0,2.0
MIDFIELD,Right,Medium,High,22,74,5437500.0,83,6.0,161,3.0,3.0
DEFENSIVE,Right,High,Medium,20,67,1200000.0,79,5.7,137,3.0,3.0
DEFENSIVE,Right,Medium,Medium,18,62,575000.0,82,6.3,192,2.0,5.0
MIDFIELD,Left,Medium,Medium,20,60,425000.0,77,5.7,146,2.0,3.0
MIDFIELD,Right,Medium,High,23,70,2500000.0,79,6.4,176,2.0,2.0
DEFENSIVE,Right,Medium,High,28,66,550000.0,66,6.2,161,2.0,2.0
GOAL KEEPER,Right,Medium,Medium,21,59,190000.0,68,6.4,183,1.0,2.0
FORWARD,Left,Medium,Medium,18,60,425000.0,80,5.9,148,3.0,3.0
FORWARD,Left,Medium,Medium,21,64,750000.0,74,6.0,154,3.0,2.0
MIDFIELD,Right,Medium,Medium,19,64,900000.0,81,5.1,181,2.0,3.0
DEFENSIVE,Right,Medium,Medium,23,61,300000.0,67,5.11,168,2.0,3.0
MIDFIELD,Right,High,Medium,19,60,450000.0,77,5.7,143,3.0,3.0
DEFENSIVE,Right,Medium,Medium,20,56,190000.0,73,5.1,154,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,68,1400000.0,77,5.1,159,3.0,3.0
DEFENSIVE,Left,Medium,Medium,20,60,300000.0,70,5.9,141,2.0,3.0
FORWARD,Right,Medium,Low,22,65,850000.0,74,6.4,196,2.0,2.0
DEFENSIVE,Right,Medium,Medium,25,59,170000.0,62,5.9,168,2.0,2.0
GOAL KEEPER,Right,Medium,Medium,30,58,90000.0,58,6.3,170,1.0,2.0
DEFENSIVE,Right,Low,Medium,35,59,45000.0,59,6.4,192,2.0,3.0
FORWARD,Right,Medium,Medium,20,58,275000.0,74,5.11,168,2.0,3.0
DEFENSIVE,Right,Medium,Medium,22,56,130000.0,66,6.0,163,2.0,3.0
MIDFIELD,Right,High,Low,25,59,200000.0,62,6.0,163,3.0,3.0
MIDFIELD,Right,High,High,24,66,900000.0,73,5.5,146,3.0,3.0
MIDFIELD,Right,High,High,19,62,650000.0,77,5.5,146,2.0,3.0
DEFENSIVE,Left,Medium,Medium,26,60,230000.0,63,6.0,174,2.0,2.0
GOAL KEEPER,Right,Medium,Medium,22,50,40000.0,60,6.3,185,1.0,1.0
MIDFIELD,Right,Medium,Medium,20,63,800000.0,78,6.1,181,3.0,3.0
DEFENSIVE,Left,Medium,High,34,58,45000.0,58,6.1,194,2.0,2.0
GOAL KEEPER,Left,Medium,Medium,22,61,300000.0,70,6.2,165,1.0,2.0
FORWARD,Left,Medium,Low,17,51,70000.0,71,5.1,134,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,20,55,130000.0,68,6.2,216,1.0,2.0
MIDFIELD,Right,Medium,Medium,19,55,170000.0,69,5.1,163,3.0,3.0
DEFENSIVE,Right,High,Medium,19,65,925000.0,78,5.1,161,2.0,2.0
MIDFIELD,Left,Medium,Medium,17,63,550000.0,74,6.0,154,3.0,5.0
MIDFIELD,Left,Medium,Medium,24,60,275000.0,65,6.0,170,2.0,2.0
MIDFIELD,Right,Medium,Medium,20,60,375000.0,72,5.11,130,2.0,2.0
MIDFIELD,Right,Medium,Medium,27,60,210000.0,61,5.6,134,2.0,2.0
MIDFIELD,Left,Medium,Medium,23,61,350000.0,68,5.11,165,2.0,3.0
MIDFIELD,Left,High,Medium,20,75,5437500.0,86,5.9,161,4.0,3.0
DEFENSIVE,Left,High,Medium,24,67,1100000.0,76,6.2,170,3.0,3.0
DEFENSIVE,Left,Medium,High,23,59,230000.0,69,6.0,183,2.0,2.0
DEFENSIVE,Left,Low,High,18,60,450000.0,82,6.4,154,2.0,3.0
DEFENSIVE,Right,Medium,Medium,19,53,80000.0,61,5.1,176,2.0,3.0
MIDFIELD,Right,Medium,Medium,18,61,525000.0,79,5.11,165,3.0,2.0
FORWARD,Left,Medium,Medium,18,60,425000.0,76,5.11,181,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,60,350000.0,72,5.1,161,2.0,3.0
MIDFIELD,Left,Medium,Medium,19,60,450000.0,74,5.9,161,2.0,3.0
MIDFIELD,Right,High,High,29,71,2300000.0,71,5.7,137,3.0,2.0
DEFENSIVE,Right,High,Medium,31,62,230000.0,62,6.0,172,2.0,4.0
MIDFIELD,Right,High,Medium,20,63,800000.0,78,5.1,170,3.0,3.0
DEFENSIVE,Right,Medium,Medium,21,60,300000.0,69,6.0,170,2.0,3.0
DEFENSIVE,Right,Medium,Medium,18,63,700000.0,80,5.9,154,2.0,2.0
FORWARD,Right,Medium,Medium,19,64,850000.0,77,6.0,161,3.0,3.0
DEFENSIVE,Right,Medium,Medium,21,61,375000.0,71,6.0,176,2.0,3.0
FORWARD,Right,High,Medium,22,56,160000.0,67,6.2,170,2.0,3.0
MIDFIELD,Left,Medium,Medium,26,68,1000000.0,72,5.9,154,2.0,3.0
FORWARD,Left,Medium,Low,19,51,80000.0,66,5.1,146,2.0,3.0
FORWARD,Left,Medium,Low,24,57,140000.0,62,6.4,203,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,63,775000.0,78,5.1,165,3.0,3.0
MIDFIELD,Right,Medium,Medium,19,56,190000.0,74,5.7,154,3.0,3.0
DEFENSIVE,Left,Medium,Medium,21,59,230000.0,69,6.0,181,2.0,2.0
MIDFIELD,Right,Medium,Medium,20,63,650000.0,75,5.9,154,3.0,3.0
MIDFIELD,Right,Medium,Low,19,62,650000.0,76,5.7,143,3.0,3.0
MIDFIELD,Right,Medium,Medium,19,58,250000.0,72,5.9,154,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,18,62,525000.0,82,6.4,172,1.0,2.0
DEFENSIVE,Right,Medium,Medium,20,53,100000.0,65,6.0,154,2.0,2.0
MIDFIELD,Right,Medium,Medium,18,59,325000.0,77,5.7,150,3.0,2.0
DEFENSIVE,Left,Medium,Medium,20,61,400000.0,72,5.11,159,2.0,3.0
FORWARD,Right,Medium,Medium,22,58,200000.0,67,6.0,165,2.0,3.0
DEFENSIVE,Right,High,Medium,20,63,525000.0,72,6.1,192,2.0,2.0
GOAL KEEPER,Right,Medium,Medium,19,59,275000.0,76,6.3,172,1.0,2.0
MIDFIELD,Right,Medium,Medium,19,63,800000.0,78,5.9,132,3.0,3.0
DEFENSIVE,Right,Medium,Medium,18,59,300000.0,78,6.0,172,2.0,2.0
MIDFIELD,Right,Medium,Medium,19,61,525000.0,75,5.11,161,2.0,3.0
DEFENSIVE,Right,High,Medium,19,62,525000.0,75,5.9,150,2.0,2.0
MIDFIELD,Left,Medium,Medium,18,58,210000.0,71,5.8,154,2.0,2.0
MIDFIELD,Left,Medium,Medium,20,58,220000.0,69,5.11,154,3.0,3.0
DEFENSIVE,Right,Medium,Medium,19,60,400000.0,75,5.6,132,2.0,3.0
MIDFIELD,Right,Medium,Medium,18,60,475000.0,82,5.8,157,3.0,3.0
DEFENSIVE,Right,Medium,High,20,58,250000.0,72,6.1,176,2.0,3.0
MIDFIELD,Right,Medium,Medium,23,65,825000.0,74,5.1,154,3.0,3.0
DEFENSIVE,Right,High,Medium,25,73,4400000.0,76,5.8,161,2.0,3.0
DEFENSIVE,Left,Medium,Medium,17,57,180000.0,76,5.11,165,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,57,210000.0,71,6.0,150,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,66,1000000.0,77,6.3,190,2.0,3.0
DEFENSIVE,Right,Medium,Medium,19,60,425000.0,76,6.1,165,2.0,3.0
MIDFIELD,Right,Medium,Medium,19,53,130000.0,70,6.0,143,3.0,3.0
MIDFIELD,Right,High,Medium,21,58,220000.0,69,5.2,128,2.0,3.0
MIDFIELD,Right,Medium,Low,19,56,190000.0,75,5.9,137,2.0,3.0
MIDFIELD,Left,Medium,Medium,18,67,1600000.0,81,5.11,150,3.0,3.0
DEFENSIVE,Right,High,Medium,21,72,3800000.0,78,5.9,152,3.0,4.0
MIDFIELD,Right,High,Medium,19,58,275000.0,75,5.11,154,4.0,3.0
DEFENSIVE,Left,High,Medium,19,57,210000.0,71,5.1,154,2.0,3.0
MIDFIELD,Right,High,Medium,20,60,450000.0,77,5.1,161,2.0,2.0
MIDFIELD,Right,Medium,Medium,22,65,850000.0,74,5.7,128,3.0,2.0
DEFENSIVE,Right,Medium,Medium,24,55,110000.0,63,6.0,150,2.0,2.0
MIDFIELD,Right,Medium,Medium,22,78,5437500.0,87,6.0,172,3.0,3.0
MIDFIELD,Right,Medium,Medium,22,69,1700000.0,79,5.11,174,2.0,3.0
DEFENSIVE,Left,Medium,Medium,19,58,250000.0,72,5.9,154,2.0,2.0
GOAL KEEPER,Right,Medium,Medium,16,50,50000.0,70,6.4,176,1.0,3.0
MIDFIELD,Right,Medium,Medium,19,51,80000.0,71,5.11,154,2.0,3.0
MIDFIELD,Left,High,Medium,20,64,1000000.0,79,5.1,152,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,68,1900000.0,84,6.0,161,2.0,3.0
MIDFIELD,Right,Medium,High,18,62,600000.0,80,6.0,165,2.0,3.0
FORWARD,Right,Medium,Medium,24,62,425000.0,68,6.1,174,3.0,4.0
MIDFIELD,Right,Medium,Low,17,53,120000.0,73,5.7,134,2.0,3.0
FORWARD,Left,Medium,Low,22,63,600000.0,73,6.0,174,2.0,3.0
MIDFIELD,Right,Medium,Medium,18,62,575000.0,78,6.0,154,3.0,4.0
MIDFIELD,Right,Medium,Medium,22,60,325000.0,69,6.0,161,3.0,3.0
MIDFIELD,Left,Medium,High,26,69,1200000.0,73,5.11,163,2.0,3.0
DEFENSIVE,Right,High,Medium,24,72,3600000.0,76,5.1,168,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,21,68,1000000.0,76,6.1,163,1.0,3.0
DEFENSIVE,Right,High,Medium,29,64,0.0,64,5.11,150,2.0,3.0
DEFENSIVE,Right,Low,Medium,27,64,450000.0,65,6.1,194,2.0,2.0
MIDFIELD,Right,High,Low,21,67,0.0,80,5.9,134,3.0,4.0
FORWARD,Left,High,Low,20,58,275000.0,74,5.11,168,2.0,3.0
FORWARD,Right,High,Medium,17,66,1300000.0,86,6.1,165,3.0,3.0
MIDFIELD,Right,Medium,Medium,24,57,130000.0,64,5.1,161,2.0,3.0
FORWARD,Right,Medium,Medium,20,53,130000.0,68,5.11,163,2.0,3.0
MIDFIELD,Right,Medium,Medium,24,66,875000.0,72,6.0,168,3.0,2.0
MIDFIELD,Right,Medium,Medium,20,67,1700000.0,81,5.7,139,3.0,3.0
GOAL KEEPER,Right,Medium,Medium,19,59,210000.0,70,6.0,174,1.0,3.0
MIDFIELD,Right,Medium,Medium,20,60,450000.0,77,5.11,161,2.0,3.0
FORWARD,Right,High,Medium,23,67,1000000.0,71,5.11,179,2.0,3.0
MIDFIELD,Right,Medium,Medium,25,61,325000.0,64,6.0,154,3.0,2.0
MIDFIELD,Right,Medium,High,22,66,1100000.0,78,5.1,165,2.0,3.0
DEFENSIVE,Right,Medium,Medium,16,49,60000.0,73,6.1,157,2.0,3.0
DEFENSIVE,Right,High,High,31,70,1300000.0,70,5.9,157,2.0,2.0
MIDFIELD,Left,High,Low,22,68,1500000.0,79,5.1,157,3.0,3.0
GOAL KEEPER,Right,Medium,Medium,24,68,925000.0,74,6.0,176,1.0,2.0
MIDFIELD,Right,Medium,Medium,38,64,100000.0,64,6.0,176,2.0,2.0
DEFENSIVE,Right,Medium,High,26,68,1000000.0,72,6.1,187,2.0,2.0
DEFENSIVE,Right,Medium,Medium,27,70,1900000.0,73,6.2,181,2.0,3.0
DEFENSIVE,Right,Medium,High,21,67,1200000.0,78,6.3,187,2.0,2.0
DEFENSIVE,Right,Medium,Medium,24,62,350000.0,66,6.4,196,2.0,2.0
DEFENSIVE,Right,High,Medium,32,64,275000.0,64,5.9,163,2.0,2.0
MIDFIELD,Right,Medium,Medium,20,55,150000.0,68,5.1,159,2.0,2.0
FORWARD,Right,Medium,Medium,20,58,275000.0,72,5.1,170,3.0,2.0
GOAL KEEPER,Right,Medium,Medium,21,66,900000.0,77,6.3,187,1.0,3.0
DEFENSIVE,Right,Medium,Medium,25,69,1200000.0,74,6.0,170,2.0,3.0
DEFENSIVE,Right,Medium,High,28,63,350000.0,64,6.4,183,2.0,2.0
DEFENSIVE,Right,Medium,High,24,65,0.0,72,6.0,168,2.0,3.0
DEFENSIVE,Left,High,High,24,69,1200000.0,74,6.0,154,3.0,2.0
MIDFIELD,Right,Medium,Medium,19,61,550000.0,78,5.9,148,2.0,3.0
DEFENSIVE,Left,Medium,Medium,20,62,625000.0,76,5.8,161,2.0,2.0
DEFENSIVE,Left,Medium,Medium,22,69,0.0,79,5.8,152,2.0,3.0
MIDFIELD,Right,High,Medium,20,70,3200000.0,82,5.11,143,3.0,4.0
DEFENSIVE,Left,High,Medium,18,55,150000.0,71,5.8,148,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,68,2000000.0,83,5.11,165,3.0,3.0
MIDFIELD,Right,Medium,Low,23,66,1000000.0,75,6.0,152,3.0,3.0
DEFENSIVE,Left,High,Medium,24,70,2200000.0,76,5.1,163,2.0,2.0
DEFENSIVE,Left,Medium,Medium,28,67,650000.0,67,5.1,163,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,28,70,1500000.0,72,6.0,181,1.0,3.0
DEFENSIVE,Right,Low,Medium,20,66,1200000.0,79,6.1,168,2.0,3.0
DEFENSIVE,Left,High,High,28,70,1500000.0,70,6.0,165,2.0,3.0
DEFENSIVE,Left,Medium,Medium,21,61,400000.0,73,5.11,157,2.0,3.0
DEFENSIVE,Right,Medium,High,22,67,1100000.0,76,6.1,176,2.0,2.0
DEFENSIVE,Left,High,Medium,22,69,1400000.0,77,6.1,176,2.0,3.0
DEFENSIVE,Right,High,Medium,21,68,1300000.0,78,5.11,165,2.0,3.0
MIDFIELD,Right,High,Low,20,67,1400000.0,79,5.5,134,3.0,3.0
MIDFIELD,Left,Medium,Medium,21,61,450000.0,73,5.1,150,3.0,2.0
MIDFIELD,Right,Medium,Medium,22,68,1400000.0,77,5.9,150,3.0,3.0
MIDFIELD,Right,Medium,Medium,18,61,525000.0,79,5.9,141,3.0,3.0
FORWARD,Right,Medium,Medium,21,63,650000.0,74,5.1,159,3.0,3.0
DEFENSIVE,Left,Medium,Medium,18,58,240000.0,74,6.1,176,2.0,2.0
FORWARD,Right,Medium,Medium,19,55,170000.0,72,6.1,157,2.0,3.0
DEFENSIVE,Left,Medium,High,18,63,700000.0,81,6.0,159,2.0,3.0
MIDFIELD,Right,Medium,Medium,19,57,220000.0,77,5.1,154,2.0,3.0
DEFENSIVE,Right,Medium,Medium,18,61,475000.0,81,5.1,148,2.0,3.0
FORWARD,Right,Medium,Medium,19,63,575000.0,73,5.8,161,3.0,3.0
FORWARD,Right,High,Medium,21,61,425000.0,71,6.2,170,2.0,3.0
MIDFIELD,Right,Medium,Low,19,58,275000.0,75,6.0,163,2.0,3.0
MIDFIELD,Right,Medium,Low,21,63,650000.0,75,5.11,163,2.0,3.0
DEFENSIVE,Right,High,High,19,68,1800000.0,83,5.9,143,2.0,3.0
MIDFIELD,Right,Medium,Medium,19,56,190000.0,72,5.8,130,2.0,3.0
DEFENSIVE,Right,High,Medium,22,63,525000.0,73,6.0,159,2.0,3.0
DEFENSIVE,Right,High,Medium,18,62,575000.0,80,6.0,161,2.0,3.0
DEFENSIVE,Right,Low,Medium,20,63,750000.0,80,6.1,165,2.0,3.0
MIDFIELD,Right,Medium,Medium,21,65,975000.0,77,6.0,159,3.0,4.0
GOAL KEEPER,Right,Medium,Medium,18,49,50000.0,63,6.1,168,1.0,2.0
MIDFIELD,Right,Medium,Medium,25,59,200000.0,62,6.0,172,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,59,250000.0,71,5.11,165,2.0,4.0
DEFENSIVE,Right,Medium,Medium,17,54,130000.0,72,6.4,192,2.0,4.0
MIDFIELD,Right,High,Medium,20,63,800000.0,78,5.1,159,4.0,3.0
DEFENSIVE,Left,Medium,High,20,59,250000.0,71,6.0,165,2.0,2.0
DEFENSIVE,Right,Low,Medium,18,62,0.0,77,6.1,165,2.0,3.0
MIDFIELD,Right,High,Medium,19,63,700000.0,76,6.0,172,2.0,3.0
DEFENSIVE,Left,Medium,High,20,66,1200000.0,79,5.7,152,3.0,2.0
MIDFIELD,Right,Medium,High,20,62,550000.0,75,5.1,154,2.0,3.0
DEFENSIVE,Right,Medium,High,20,66,1100000.0,79,6.0,165,2.0,3.0
DEFENSIVE,Right,Low,High,22,63,525000.0,72,6.1,165,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,20,59,300000.0,73,6.2,174,1.0,1.0
FORWARD,Right,Medium,Low,20,51,70000.0,64,6.6,201,2.0,3.0
DEFENSIVE,Left,Medium,Medium,23,66,900000.0,75,5.1,154,2.0,3.0
MIDFIELD,Left,High,High,17,76,5437500.0,88,6.0,150,4.0,3.0
DEFENSIVE,Right,High,Medium,23,65,675000.0,72,6.0,154,2.0,3.0
DEFENSIVE,Right,High,Medium,19,65,925000.0,78,5.1,154,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,19,54,120000.0,73,6.1,154,1.0,2.0
MIDFIELD,Left,High,Medium,20,57,230000.0,71,5.1,159,3.0,3.0
GOAL KEEPER,Right,Medium,Medium,18,57,180000.0,76,6.2,185,1.0,3.0
MIDFIELD,Right,Medium,Medium,20,58,210000.0,70,6.1,154,2.0,2.0
MIDFIELD,Left,Medium,Low,20,59,350000.0,77,5.11,165,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,18,59,275000.0,75,6.9,179,1.0,2.0
FORWARD,Right,High,Medium,19,55,170000.0,75,6.0,172,2.0,3.0
MIDFIELD,Right,Medium,Low,20,67,1300000.0,78,5.8,154,3.0,2.0
DEFENSIVE,Right,Medium,Medium,18,58,250000.0,78,6.4,172,2.0,3.0
MIDFIELD,Right,Medium,Medium,17,56,180000.0,72,5.8,132,3.0,3.0
MIDFIELD,Right,Medium,Medium,20,49,50000.0,59,5.9,170,2.0,3.0
FORWARD,Left,Medium,Low,18,55,170000.0,74,5.7,121,2.0,3.0
MIDFIELD,Left,Medium,Medium,20,61,525000.0,78,6.2,163,3.0,2.0
FORWARD,Right,Medium,Medium,19,62,650000.0,80,6.0,172,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,74,5437500.0,86,5.1,150,3.0,3.0
FORWARD,Left,Medium,Medium,24,69,1300000.0,72,5.7,159,4.0,2.0
MIDFIELD,Right,Medium,Medium,19,57,220000.0,74,5.9,143,3.0,3.0
FORWARD,Right,Medium,Low,22,64,700000.0,73,5.7,126,3.0,3.0
DEFENSIVE,Right,Medium,Medium,18,54,130000.0,72,5.1,150,2.0,2.0
MIDFIELD,Left,Medium,Medium,17,59,300000.0,79,5.9,154,2.0,2.0
DEFENSIVE,Right,Medium,High,19,56,180000.0,71,6.3,170,2.0,2.0
FORWARD,Left,Medium,Low,23,63,550000.0,71,6.1,179,3.0,2.0
MIDFIELD,Left,Medium,Low,19,60,450000.0,78,6.0,165,3.0,2.0
MIDFIELD,Right,Medium,Low,23,62,450000.0,71,6.1,161,3.0,3.0
MIDFIELD,Right,Medium,Medium,17,55,160000.0,74,5.11,163,2.0,4.0
GOAL KEEPER,Right,Medium,Medium,18,57,180000.0,74,6.2,159,1.0,2.0
FORWARD,Right,High,Medium,19,55,170000.0,70,5.11,150,2.0,3.0
DEFENSIVE,Left,Medium,Medium,17,58,250000.0,80,5.8,137,2.0,4.0
MIDFIELD,Left,High,Medium,19,61,550000.0,75,5.7,132,3.0,3.0
DEFENSIVE,Right,Medium,Medium,18,56,170000.0,70,6.0,154,2.0,4.0
MIDFIELD,Right,High,Medium,17,58,275000.0,80,6.1,163,3.0,3.0
GOAL KEEPER,Right,Medium,Medium,18,59,275000.0,76,6.1,176,1.0,3.0
FORWARD,Right,Medium,Medium,19,63,575000.0,73,6.0,159,3.0,3.0
DEFENSIVE,Right,Medium,High,19,62,600000.0,81,6.4,179,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,61,525000.0,78,5.11,154,2.0,4.0
DEFENSIVE,Right,Medium,Medium,19,57,210000.0,75,6.0,165,2.0,3.0
DEFENSIVE,Right,Medium,Medium,21,66,900000.0,75,5.6,139,3.0,2.0
DEFENSIVE,Right,Medium,Medium,18,51,80000.0,74,6.0,143,2.0,3.0
DEFENSIVE,Right,High,Medium,18,54,130000.0,72,5.7,154,2.0,3.0
MIDFIELD,Right,High,Low,19,58,275000.0,76,5.8,141,3.0,3.0
FORWARD,Right,Medium,Medium,17,61,500000.0,79,6.0,163,3.0,3.0
DEFENSIVE,Right,Medium,Medium,19,52,80000.0,64,5.11,146,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,65,975000.0,78,6.0,183,2.0,2.0
FORWARD,Right,High,Medium,19,58,275000.0,73,5.8,128,3.0,3.0
FORWARD,Right,High,Medium,22,65,825000.0,74,5.7,159,2.0,3.0
DEFENSIVE,Left,Medium,Medium,18,50,60000.0,68,6.3,165,2.0,3.0
FORWARD,Left,Medium,Medium,20,68,1500000.0,78,5.1,163,4.0,3.0
MIDFIELD,Right,High,Medium,24,67,1000000.0,73,5.8,141,3.0,3.0
DEFENSIVE,Right,Medium,Medium,16,52,100000.0,75,5.9,141,2.0,2.0
MIDFIELD,Left,Medium,Medium,17,62,600000.0,81,5.8,137,3.0,3.0
MIDFIELD,Right,Medium,Medium,19,67,1600000.0,81,6.0,170,3.0,3.0
MIDFIELD,Right,Medium,Medium,19,63,800000.0,80,5.8,150,3.0,3.0
FORWARD,Right,Medium,Medium,20,61,450000.0,73,5.11,148,2.0,3.0
DEFENSIVE,Right,Medium,Medium,19,55,110000.0,65,6.3,174,2.0,4.0
MIDFIELD,Right,Medium,Medium,20,64,650000.0,73,5.9,143,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,17,59,250000.0,76,6.4,168,1.0,2.0
MIDFIELD,Right,Medium,High,20,65,1000000.0,78,6.0,152,2.0,2.0
DEFENSIVE,Left,High,Medium,19,61,375000.0,72,6.1,154,2.0,3.0
DEFENSIVE,Right,Low,High,19,66,925000.0,76,6.2,190,2.0,2.0
MIDFIELD,Left,High,Medium,18,65,800000.0,77,5.6,132,3.0,4.0
MIDFIELD,Right,Medium,Medium,20,63,775000.0,79,6.2,181,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,57,160000.0,68,5.11,159,2.0,3.0
FORWARD,Right,Medium,Medium,18,62,625000.0,81,6.0,170,3.0,2.0
DEFENSIVE,Right,Medium,Medium,20,62,625000.0,78,6.2,159,2.0,2.0
MIDFIELD,Right,Medium,Medium,20,54,150000.0,69,5.9,150,2.0,3.0
GOAL KEEPER,Left,Medium,Medium,23,53,70000.0,62,6.4,165,1.0,2.0
DEFENSIVE,Right,Medium,Medium,19,71,3800000.0,83,6.3,168,2.0,2.0
DEFENSIVE,Right,Medium,Medium,21,68,1400000.0,79,6.0,168,2.0,2.0
MIDFIELD,Right,High,High,28,64,450000.0,64,5.5,152,2.0,3.0
FORWARD,Right,Medium,Low,20,58,275000.0,72,6.3,176,2.0,3.0
GOAL KEEPER,Right,Medium,Medium,21,57,160000.0,70,6.3,172,1.0,2.0
MIDFIELD,Left,Medium,Medium,23,63,575000.0,72,5.11,165,3.0,3.0
MIDFIELD,Right,Medium,Medium,19,58,275000.0,73,6.1,183,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,50,60000.0,64,6.2,165,3.0,3.0
MIDFIELD,Right,High,Medium,20,60,350000.0,70,5.11,150,2.0,3.0
MIDFIELD,Left,Medium,Medium,19,60,450000.0,76,5.1,143,3.0,4.0
DEFENSIVE,Right,Low,Medium,19,53,120000.0,68,5.11,154,2.0,2.0
DEFENSIVE,Right,Medium,Medium,19,53,90000.0,64,6.0,163,2.0,3.0
FORWARD,Right,High,Medium,18,59,325000.0,76,6.2,168,2.0,2.0
MIDFIELD,Right,Medium,Medium,20,59,230000.0,67,5.6,159,2.0,3.0
MIDFIELD,Right,Medium,Medium,20,58,220000.0,69,5.11,150,3.0,3.0
DEFENSIVE,Right,Medium,Medium,22,64,625000.0,73,5.1,161,2.0,2.0
FORWARD,Right,Medium,Medium,18,54,140000.0,74,5.1,141,2.0,3.0
FORWARD,Right,High,Medium,20,64,1000000.0,78,6.0,159,3.0,3.0
GOAL KEEPER,Right,Medium,Medium,21,58,240000.0,72,6.6,183,1.0,3.0
MIDFIELD,Left,High,Medium,18,57,210000.0,74,5.9,137,2.0,5.0
DEFENSIVE,Left,Medium,Medium,22,56,130000.0,66,6.2,161,2.0,3.0
FORWARD,Right,High,High,26,68,1100000.0,69,5.11,161,3.0,3.0
DEFENSIVE,Right,High,Medium,26,69,1100000.0,72,5.1,170,3.0,3.0
DEFENSIVE,Right,Medium,Medium,19,52,100000.0,66,6.2,176,2.0,2.0
FORWARD,Right,High,Medium,18,57,190000.0,70,6.0,154,2.0,2.0
FORWARD,Right,Medium,Medium,19,64,975000.0,81,5.1,152,3.0,3.0
DEFENSIVE,Right,High,High,18,65,1000000.0,82,5.9,159,2.0,4.0
DEFENSIVE,Right,Medium,Medium,23,64,575000.0,71,5.11,150,2.0,2.0
MIDFIELD,Right,Medium,High,21,70,2300000.0,77,5.7,143,3.0,3.0
DEFENSIVE,Left,Medium,Medium,17,49,50000.0,68,5.1,143,2.0,3.0
MIDFIELD,Right,High,Medium,20,66,1300000.0,82,5.8,148,3.0,3.0
DEFENSIVE,Left,Medium,Medium,21,61,400000.0,72,5.1,154,2.0,3.0
MIDFIELD,Right,Medium,Low,21,61,450000.0,73,5.9,152,3.0,3.0
MIDFIELD,Left,Medium,Medium,20,58,275000.0,73,5.11,172,3.0,2.0
DEFENSIVE,Right,Medium,High,23,70,2300000.0,77,6.6,172,2.0,2.0
DEFENSIVE,Left,High,Medium,20,59,250000.0,71,5.9,168,2.0,3.0
FORWARD,Right,Medium,Medium,27,65,575000.0,65,5.9,148,2.0,3.0
FORWARD,Right,Medium,Medium,18,50,60000.0,64,6.1,170,3.0,2.0
DEFENSIVE,Right,Medium,Medium,20,52,90000.0,65,6.2,165,2.0,3.0
MIDFIELD,Right,High,High,22,68,1100000.0,75,6.0,163,2.0,3.0
MIDFIELD,Right,Medium,Medium,17,56,200000.0,81,5.1,141,2.0,4.0
MIDFIELD,Right,Medium,Medium,19,53,100000.0,65,5.1,157,2.0,3.0
DEFENSIVE,Left,Medium,Medium,22,67,950000.0,74,5.1,159,2.0,2.0
MIDFIELD,Left,High,Medium,24,67,1100000.0,74,5.9,165,2.0,2.0
DEFENSIVE,Right,Medium,High,29,65,475000.0,65,5.11,168,2.0,2.0
MIDFIELD,Left,High,Medium,22,60,325000.0,69,5.8,157,3.0,2.0
MIDFIELD,Right,Medium,Medium,20,67,1300000.0,79,5.8,150,4.0,3.0
MIDFIELD,Right,Medium,Medium,24,74,5437500.0,79,5.8,157,3.0,3.0
MIDFIELD,Right,Medium,Medium,18,63,525000.0,72,5.7,159,4.0,3.0
DEFENSIVE,Right,Medium,High,19,65,1100000.0,83,6.1,170,2.0,3.0
DEFENSIVE,Right,Medium,Medium,20,69,1600000.0,79,6.4,201,2.0,3.0
MIDFIELD,Right,Medium,Low,25,65,675000.0,68,5.5,132,4.0,4.0
